user_id,predict
1996,0.15555044948382635
2005,0.3337674282305489
2009,0.24228854130180222
2067,0.3975921884886264
2075,0.25140101244296575
2079,0.32413628562343405
2083,0.1078500759814122
2093,0.13765299694971256
2109,0.4901663892589888
2123,0.09957765087417483
2147,0.4193952209373468
2154,0.22657879215794827
2157,0.1114450536417424
2165,0.1647219702233025
2178,0.16316150973669657
2179,0.9171141023060394
2185,0.17517986397948485
2187,0.23589942460066712
2206,0.9667237024910056
2216,0.13942162445621128
2257,0.6945370721156826
2276,0.021089055734667263
2278,0.13654401235647287
2288,0.21404956204999032
2306,0.8400626445454297
2330,0.11480669966168026
2340,0.12262015966826711
2342,0.11668813542800013
2365,0.1397451450116339
2370,0.19188838659365326
2409,0.4573831230023301
2413,0.08847096247771596
2451,0.18622529429080895
2527,0.13630173200460693
2541,0.2557426660126324
2550,0.14883884621776913
2593,0.046769609154259574
2596,0.045578078871236175
2605,0.37633875344229795
2656,0.11531443789484459
2657,0.12276686367707723
2675,0.19137728429578077
2703,0.4366524504048047
2728,0.28196519186788066
2736,0.33977445586291904
2761,0.09503099016367791
2790,0.10457978952936903
2820,0.16706222802043674
2837,0.13379857919223268
2855,0.329270338753007
2862,0.19517134147887993
2904,0.1593523630160335
2912,0.10869041076971084
2965,0.36203408365287754
3015,0.28429232671331894
3023,0.5401002717946162
3029,0.3320046408320927
3053,0.14709329739843788
3058,0.2532741175845199
3068,0.1659691781069766
3070,0.19058992658113155
3073,0.35319201864477456
3074,0.12696117328339726
3076,0.34468912084483794
3088,0.5130767396964487
3097,0.9300305224433785
3135,0.2301721790030157
3139,0.2512693146401548
3158,0.1969921306490312
3182,0.08329484152878304
3195,0.19215342862150062
3204,0.2892007529613418
3207,0.334748405461499
3220,0.14835834641448659
3279,0.3059105908513879
3311,0.07033361447133778
3359,0.29943567192409776
3385,0.142374807785468
3400,0.4450427576224997
3423,0.12999667275331722
3428,0.2838460730573701
3433,0.1797214509093349
3442,0.8820791301119865
3450,0.1121926567720311
3452,0.038285143354511234
3477,0.6023729852945419
3502,0.2174695240298421
3516,0.1973397738861135
3547,0.06013230133136353
3585,0.5520141463163649
3593,0.06157024911002705
3613,0.07421299684567563
3640,0.12090539216466847
3642,0.4631529018754426
3649,0.4106223147853457
3678,0.5649649555878589
3688,0.6091314131829072
3705,0.19747411527002526
3714,0.06915674085562751
3728,0.046673068704746704
3762,0.15041869315232229
3773,0.3329811849676935
3774,0.21593069818497154
3776,0.08435052257367573
3829,0.08629789898311266
3859,0.15981797902336042
3873,0.0933647923865144
3894,0.030499440103222544
3912,0.5584054609008049
3931,0.2878684488976296
3938,0.5381535327055541
3948,0.1767481778241334
3952,0.36434247962615934
3961,0.16655751566022053
3993,0.09139786458169549
4034,0.56563115318475
4040,0.09378559163988621
4054,0.8498949236271715
4065,0.1459096980099111
4072,0.18930529329103218
4084,0.2992972797063107
4089,0.36724043248725524
4093,0.35822574667926466
4095,0.8259498374620062
4101,0.16997843953910577
4110,0.2644169322788431
4117,0.05768507609137305
4155,0.13698944485866138
4171,0.37750693232790966
4194,0.08846477094598337
4233,0.04614795578573426
4250,0.5404201878016841
4253,0.20713055426008406
4255,0.1546521230014626
4258,0.1920032765772691
4272,0.23857436734412352
4284,0.03140928755495556
4290,0.20585016030671247
4308,0.13547264733655637
4318,0.0791648172055809
4351,0.26619226692367215
4363,0.11488086673490851
4386,0.09001276662114058
4433,0.13424769297694453
4442,0.11682991330599068
4477,0.12205334128093559
4503,0.18922555132517904
4537,0.32340998036611246
4541,0.374240421409266
4569,0.5744822931084038
4580,0.32233704948874586
4590,0.2210455898938229
4597,0.24191087782887616
4601,0.27574820464457955
4602,0.13153664780133165
4625,0.1480470189553409
4633,0.547233783903668
4637,0.20282823982555503
4641,0.5422800402365657
4648,0.2810401238441055
4666,0.22532151418941654
4671,0.3032178983823856
4720,0.1235758744070306
4732,0.11637329253145608
4742,0.37216481048007444
4758,0.046553607682275996
4760,0.1254970155760164
4780,0.8349142625771908
4793,0.14600511621727053
4817,0.0781417040861479
4826,0.3157978948843596
4850,0.4890908114289332
4875,0.072536579707686
4913,0.1543881772305131
4918,0.049790406434848014
4933,0.11812379103529236
4941,0.2699689803599787
4993,0.11550803345049704
4997,0.8309593719456096
4999,0.22175797375932782
5050,0.15352796511116482
5074,0.07086918639741646
5075,0.16984343698118656
5090,0.2980465475773726
5119,0.08387321228745463
5137,0.2657440967855114
5140,0.21458859713588566
5142,0.07256374550073486
5236,0.2967863045376352
5242,0.2544068009759154
5302,0.04571000870625473
5316,0.41003180221799973
5324,0.23963686400889334
5332,0.21887826087602452
5337,0.4797445994377857
5344,0.2231532686595548
5348,0.1039579836527455
5383,0.11403274029992017
5390,0.16482349373618332
5426,0.29454069001356153
5427,0.15285617885254332
5428,0.3197640309406622
5432,0.294176621492779
5483,0.19900352965003296
5497,0.430850589642793
5510,0.11870299673426908
5542,0.12493840919844848
5572,0.4696628578830915
5594,0.04269652484403672
5601,0.15379406545966265
5602,0.21362422794901206
5628,0.07107905391970386
5641,0.5392972413469744
5660,0.19221311042741349
5661,0.33375904579935184
5668,0.15565336227686724
5681,0.0936605773056768
5684,0.24019613238237655
5696,0.08531204259764365
5768,0.1556768901500771
5774,0.315411080198988
5781,0.26240206340184796
5848,0.26983744334709436
5857,0.10739631438106366
5919,0.41894237171507265
5921,0.06451145809853266
5964,0.05937914887712489
6028,0.07960354166545269
6030,0.2915857754009457
6049,0.2075110085731484
6078,0.14478477976952023
6090,0.0630048905809934
6139,0.26130855113415674
6152,0.05929351577915782
6194,0.3237081852685609
6199,0.3676730591075797
6240,0.1337113782178709
6292,0.6291857513059242
6330,0.1242399453148318
6344,0.2031411142107322
6352,0.31933896807282347
6356,0.30012104575033033
6362,0.4694373707749085
6369,0.12199433874124259
6370,0.5167127263405756
6390,0.27297000809906485
6408,0.38093462339798545
6446,0.21172300236664685
6486,0.6633987755126298
6508,0.19873784925475493
6535,0.29503878289702523
6546,0.08073015434514517
6547,0.06776966968862305
6603,0.02242515561632507
6636,0.1403613743145021
6638,0.1020929415408347
6647,0.2081320197243625
6662,0.21973101827155891
6704,0.1470164463479744
6705,0.16452279290717642
6711,0.4572459743964218
6738,0.6814909848895669
6797,0.3200363342369683
6814,0.15281699302071264
6831,0.13304806868108487
6847,0.24931256541928773
6865,0.2842690627050019
6888,0.10177531224080977
6906,0.053948860405580994
6912,0.6071879219321078
6919,0.2253351905639178
6976,0.04019210500811417
6983,0.13782150158835038
7000,0.04437115426158954
7008,0.03697833504315986
7021,0.7281708348765064
7037,0.12074286558995939
7067,0.465754430298747
7099,0.0529858193824817
7108,0.12033499995333859
7135,0.2620754968925343
7152,0.5029989113899953
7155,0.15915295846697933
7177,0.37523055307510866
7179,0.1414371205077032
7213,0.38222194453434155
7230,0.2495772467611326
7241,0.2133189649105856
7282,0.1726859781413344
7301,1.1944806640097394
7340,0.11761052498805633
7341,0.2769268065090475
7413,0.3797784007641946
7475,0.08463556259578953
7496,0.12247379605938065
7509,0.13707044954906022
7517,0.3056322709348702
7521,0.08711536327579107
7584,0.13712743084326479
7586,0.23148311303608993
7588,0.11678869714392162
7593,0.11772627422849116
7595,0.2755589967461437
7628,0.31281510317224737
7640,0.12898287426857424
7654,0.057415101056796515
7697,0.24916960513262293
7726,0.28890543916765743
7731,0.05160240488023293
7757,0.15484140924964618
7764,0.11544464055368243
7788,0.1371117260460339
7794,0.6046779331541504
7807,0.0476575678595588
7842,0.07342751475400815
7859,0.2492751385201728
7873,0.20221110224497107
7891,0.34838449300301744
7892,0.37095825078779016
7919,0.031872588890760216
7923,0.3673174900351237
7945,0.0712884672534804
7968,1.192992323646964
7973,0.13517216979786476
7991,0.05273435749544016
8042,0.07051297077309532
8062,0.07920444361360501
8075,0.23972387307832918
8076,0.37810541595891045
8090,0.08446217355706316
8106,0.3766500848653359
8108,0.10131318145782077
8151,0.1524734013248278
8164,0.17318887027955232
8174,0.8553721633585558
8189,0.2200242359279957
8277,0.39947946789252814
8321,0.2860778797547267
8336,0.25857412258495843
8356,0.12239845004329762
8373,0.15967548537152637
8381,0.9606238546782263
8389,0.312089841681627
8393,0.1595503488797691
8433,0.5812830693068584
8456,0.06360517114116199
8470,0.5660477008760987
8491,0.11562027137398956
8496,0.3151619298441776
8504,0.07901413263090254
8532,0.022137921197525043
8547,0.12519688920394684
8557,0.07932248332814144
8576,0.03736126138723701
8578,0.09122517302764717
8597,0.18087129222778114
8601,0.05782947672207854
8603,0.18179284489237735
8618,0.053700397591413825
8637,0.1268614906453626
8649,0.12388930538642863
8653,0.10362422125529958
8676,0.20943693436510247
8677,0.17694364760675113
8684,0.10105365991957545
8697,1.0119199026375651
8704,0.14746227146778162
8725,0.15035544374152002
8727,0.06317241131654877
8750,0.09876853240532568
8783,0.12299357799366442
8797,0.11531747984011935
8799,0.12107384961399643
8813,0.15980003426318998
8837,0.05520462956758604
8843,0.056222237310648085
8848,0.18276250180192033
8853,0.12076309041647978
8913,0.20095022252629932
8954,0.11942313389288152
8970,0.049366432726652254
9011,0.12402589093617003
9026,0.3051552756856182
9094,0.1609972687946485
9107,1.2206308242516901
9129,0.24274178655234877
9132,0.16553572872956424
9161,0.0595487871636027
9176,0.3287584158027578
9187,0.14935033231127248
9188,0.19158976406695338
9194,0.07309674962355837
9202,0.21518951088556093
9221,0.33086876602899973
9222,0.1070909954330602
9232,0.4930513622674881
9235,0.2588273669433851
9245,0.42320096548605834
9249,0.1276971969389931
9254,0.07025455106128631
9294,0.0803858982742402
9310,0.11156628973615383
9347,0.41786012931920485
9352,0.31663225741403067
9359,0.14501521862592032
9374,0.04469356594763909
9412,0.5324169622021567
9420,0.06725005382473595
9423,0.4269848012161044
9440,0.17857909488203405
9454,0.2885286572838377
9459,0.23047557342529607
9509,0.38593570733088944
9523,0.20430665123300673
9528,0.517194402611567
9535,0.23766612752639305
9561,0.22145826298521862
9565,0.1436222405841551
9567,0.058884880875065375
9571,0.4229953793553821
9582,0.13108018275772967
9603,0.18122043115051187
9608,0.07397916740776493
9614,0.11032481355378941
9620,0.1565420261561002
9638,0.27403449904852806
9642,0.06266585896021423
9653,0.3315326391526715
9655,0.14978845700889562
9658,0.2877651104753272
9668,0.6080108668614823
9709,0.14343770648278023
9711,0.08104952426558858
9715,0.0895058996922754
9729,0.06633670370100712
9749,0.11734778149410872
9758,0.5443210286760194
9774,0.2439546424817308
9806,0.3355885750289066
9840,0.20870826102636802
9864,0.23255138522420551
9875,0.2801180089628067
9907,0.23178190296571025
9937,0.36372871501248427
9953,0.4423287329989761
9974,0.6581492608533669
9978,0.2531770009420451
9987,0.2648067027261129
10018,0.14676162296444742
10021,0.23678817257423446
10062,0.7311247016957352
10072,0.4535523700947727
10144,0.44185711725340115
10147,0.21631307644333908
10150,0.28115483006246944
10152,0.10014640062265348
10195,0.11570444182339971
10214,0.3616389007847335
10218,0.22293000420061018
10221,0.10651555695179477
10225,0.19731002014125704
10233,0.4149891859236533
10268,0.09327437431913803
10272,0.12844813523672372
10282,0.2549191327052305
10298,0.09540068869113444
10306,0.4303885195193217
10321,0.5697847815366093
10329,0.0859738863469544
10342,0.3913718385707976
10358,0.06107837392897664
10382,0.16854574918556375
10402,0.152165350287847
10411,0.1923734085496835
10423,0.09571132127796
10425,0.0930686223853859
10428,0.08444786654770992
10446,0.05915113051119814
10454,0.24288088638024385
10458,0.5490348156072609
10473,0.09045729126354042
10482,0.1049229065417237
10487,0.3140169281804704
10490,0.31344252908589265
10497,0.11241038042815593
10511,0.1541520880639359
10516,0.19135538972029392
10535,0.29827050708538055
10547,0.26239236677457833
10617,0.07913287392044269
10618,0.2852321529787209
10624,0.20108334797413357
10638,0.1051269539191214
10662,0.16257393869117248
10686,0.14798984732440884
10725,0.19258183054415443
10736,0.23389877758645072
10741,0.12525163722641885
10749,0.08747098327208488
10781,0.09511948538657775
10789,0.10286403803906502
10802,0.2189628141045727
10816,0.1489108439896304
10857,0.2721110487433692
10858,0.10133686143391646
10868,0.029108144523624042
10874,0.1573642010113862
10878,0.11162940366477513
10882,1.2940528602304673
10908,0.37067779946466517
10922,0.6575639342912465
10937,0.25588233725573506
10949,0.238702479261366
10975,0.2273442315712046
11000,0.5155262490275601
11018,0.1678790584622427
11044,0.07763493445375591
11054,0.12993684517198786
11065,0.08303172577044157
11075,0.11435064960506636
11086,0.08366387281056194
11097,0.4143385385338944
11114,0.06261874310750365
11140,0.25302312972773733
11142,0.10230030155789074
11147,0.15477333879186622
11209,0.42405449372445814
11270,0.926732333721922
11301,0.09700265497921406
11322,0.05661101717503579
11323,0.1812675362614362
11327,0.1869878760282097
11328,0.20391127477797097
11335,0.058219926456449994
11359,0.3190225879928732
11399,0.23151025234474476
11417,0.16679903940020074
11442,0.08445086915376245
11451,0.0584762467047538
11460,0.06921574710565558
11473,0.19160459137918215
11482,0.0921535365474858
11495,0.29452086782060666
11539,0.495302943756453
11582,0.12368037635559653
11604,0.03022484858247574
11605,0.07461724635459019
11607,0.04162137641153513
11608,0.22540312933415324
11610,0.3478318753419208
11616,0.17500246693838756
11623,0.04599095585158
11629,0.048669912858476425
11636,0.3398093934773968
11658,0.1030853584168428
11662,0.16857493464872475
11664,0.165419516178432
11678,0.09712315154236048
11683,0.1496261441627134
11684,0.048340579240569115
11698,0.18128136896702673
11707,0.1133976901509555
11712,0.12356424837028848
11748,0.0545224097478675
11801,0.15853907437572917
11804,0.10134357884086624
11823,0.11016901277902463
11834,0.18752006258715034
11843,0.23959263919496543
11847,0.31729554188715675
11862,0.11731073113468808
11901,0.07559674540253218
11964,0.12551582728124733
11994,0.3623089588169094
12001,0.38326601743212285
12007,0.18211816509853795
12044,0.398388724137135
12047,0.3126393029894756
12075,0.17535128024730398
12118,0.2631829827145601
12127,0.32210525819083524
12130,0.2227418827502193
12137,0.1213184161873063
12146,0.1357002239438655
12148,0.06254920662649155
12153,0.030793349071732725
12203,0.3728003927235045
12208,0.15200244872283153
12236,0.04520014640228373
12238,0.41875450520160734
12241,0.8050347747019522
12269,0.23793687704360264
12300,0.14349077586332973
12348,0.27908174192394647
12367,0.49628633817031254
12392,0.07925060645109969
12450,0.05976638035190516
12455,0.03674602381708822
12467,0.47453014293746076
12478,0.2355687971976667
12502,0.3194812917269151
12505,0.12218982871697287
12527,0.11810055166887656
12530,0.138031566823822
12541,0.22064959543473084
12588,0.19697419737233698
12593,0.34803214364917595
12605,0.06888703893937109
12614,0.20773452240120202
12644,0.4888381875753167
12668,0.19962210353119691
12688,0.3737303916842965
12693,0.32458082348039274
12723,0.34671249644877644
12730,0.45070598371232995
12731,0.1468991557677482
12732,0.1494378004818367
12748,0.09775331595051119
12759,0.11817698833421338
12790,0.5050364294446137
12798,0.23117615633933353
12823,0.05285188701607597
12845,0.07363502413216683
12854,0.0516027797060227
12858,0.3019426531682888
12901,0.09398421439163508
12940,0.2894469023654703
12960,0.20681866456090703
12981,0.07259017144680804
13001,0.0862309342272843
13022,0.14356780292982704
13027,0.32092598598605543
13030,0.2614656463203576
13035,0.2218622711673999
13073,0.4669941695823128
13082,0.3118263627243947
13089,0.04278862985325207
13093,0.13897304917435033
13140,0.17081519206472112
13159,0.4150960576998834
13161,0.1925268168083307
13191,0.23855942545259057
13196,0.28690903553156905
13302,0.24794490809846909
13314,0.38286301261697614
13335,0.46824618058648027
13354,0.32451726446506424
13371,0.07079945255551821
13395,0.15902591088925946
13414,0.6151653094751878
13445,0.30298663402761555
13451,0.1009840697572538
13459,0.08136508741960637
13463,0.09423759415125665
13464,0.14843960806752568
13469,0.14637897331406202
13526,0.22945483576985953
13532,0.6581996931639857
13602,0.1524262190148119
13611,0.6292094650561937
13623,0.7459523153473505
13638,0.2659749059386637
13641,0.15232989694827595
13668,0.2682171741542079
13691,0.118646576315059
13734,0.3417689261657447
13762,0.04887285632921936
13778,0.10610447577077424
13779,0.23899106135869524
13790,0.4985505036323533
13812,0.20578383299678574
13837,0.16109061481045756
13845,0.10567441270576326
13854,0.2676044116622147
13859,0.14676605943838245
13873,0.08347645347934017
13882,0.08715237523247003
13919,0.19022675538144543
13935,0.32944536330740387
13941,0.16371559758198573
13945,0.08922451912861437
13950,0.15113912161502444
13960,0.36243211479384735
13963,0.2798569305047441
13970,0.23947173056577242
13988,0.03711744442495095
13989,0.32397685630548595
13995,0.4703155596492701
14048,0.2881721424134412
14050,0.2872410515886371
14053,0.13410791092741722
14056,0.21236513110202482
14080,0.46948176544540304
14128,0.12148348371868439
14141,0.16824511120186916
14162,0.18224476607814172
14165,0.11198802392458361
14167,0.11530726218552947
14188,0.15204550989264012
14250,0.07066544851140533
14304,0.12659254437753314
14340,0.09086016159190728
14365,0.027470941965074082
14367,0.47527991423381705
14372,0.1867248266304828
14380,0.21851142309528418
14442,0.19079872043041093
14458,0.3263153348688764
14460,0.30693586163579345
14488,0.17281039701110096
14514,0.4545067653916467
14569,0.31495793892786944
14571,0.1804455826147192
14577,0.1234309302801885
14591,1.2192779793814592
14683,0.1050332968702274
14695,0.6562103047770136
14697,0.08678451050060544
14699,0.04930696344446547
14702,0.1759700236885643
14712,0.6794979095953765
14719,0.5479785358855334
14728,0.12598663502023774
14810,0.2930117116828133
14819,0.10281514189730545
14824,0.2585465480419208
14829,0.5270872049570027
14858,0.046631061305409116
14881,0.16665229332093995
14894,0.10329233078358713
14967,0.11451637996126614
14981,0.18572947630245643
14995,0.0914731073196749
14997,0.12040727282365304
15011,0.06920955552940558
15014,0.15849285716689612
15027,0.1817753979092299
15047,0.3322268794736106
15074,0.21123229996493212
15076,0.3879068505551243
15129,0.22128911983797772
15144,0.0882319895270097
15155,0.17058066136878278
15159,0.1534895819350114
15181,0.1572059312849612
15193,0.14760682208418618
15223,0.0870431691225817
15247,0.07582291208087208
15259,0.4420723146439374
15281,0.07250403735593036
15284,0.18546304066974761
15329,0.3372584869381524
15380,0.2199922720830072
15393,0.3813155784161267
15411,0.07494410904752205
15447,0.15025174135341374
15545,0.24230512364078693
15558,0.2587741630646809
15560,0.11089306789455923
15572,0.26215297926448694
15586,0.1156869048126243
15590,0.1741201949292462
15598,0.026819755287595292
15608,0.18223209599603557
15637,0.43856281702429595
15679,0.2594157884196794
15712,0.13152824127294407
15744,0.22198988729679392
15753,0.06880357658524942
15779,0.23488646408628197
15796,0.09020321971829684
15838,0.41696608154643844
15849,0.1181099730199375
15872,0.27038078737206606
15876,0.07468854641371034
15879,0.2360718312014527
15920,0.17712914393936688
15922,0.3469507645337457
15944,0.06268026915454981
15956,0.2539725336645797
15965,0.4347323270856815
15972,0.5731119982035455
15978,0.11802831612387091
16007,0.2884923191086431
16025,0.2203432966136824
16028,0.17016820146549838
16047,0.20701962817696293
16054,0.06985704454109695
16057,0.027472348468163106
16060,0.38807718894220733
16084,0.09504287706763107
16094,0.11232516180167759
16096,0.10751730277810909
16102,0.28237775640455703
16129,0.13911913551073915
16135,0.3025185080129467
16195,0.0958752064821234
16198,0.40484949152019595
16201,0.11301790385676642
16215,0.04987267982928621
16223,0.17275309177232528
16239,0.5680498417662821
16254,0.07144264970530123
16279,0.08280628363669967
16284,0.2554285010158778
16304,0.26697525353715423
16317,0.07481604352477675
16332,0.1531548434017997
16347,0.18479574090720474
16358,0.1003005592050303
16366,0.09757500484564427
16391,0.16577980241212914
16397,0.059072351608273926
16423,0.18261802467260202
16435,0.2285745345834045
16450,0.19396810190388156
16482,0.09417808296673988
16493,0.258816629927122
16497,0.3078051019961424
16517,0.4400159747391452
16534,0.08198209999571682
16547,0.0824268735593849
16566,0.07730326774816121
16603,0.39297927231455937
16607,0.880354130324841
16689,0.05789780791738268
16694,0.12814976929377453
16702,0.09969158485186697
16717,0.3662414109245473
16721,0.13070025257355034
16739,0.1209568135924552
16745,0.14326738114389526
16759,0.14000829718252206
16792,0.26624668950257036
16809,0.38225346703033425
16818,0.2149832302557887
16829,0.3605549823711873
16886,0.2665363200146551
16956,0.2010071033642798
17004,0.22673475127855142
17005,0.5976869124464675
17006,0.036708618723497066
17039,0.10180529029348345
17048,0.13462507099133902
17053,0.06594617921084625
17075,0.21185327236405527
17104,0.19501124324128488
17108,0.23632776220378862
17115,0.0875687692958978
17118,0.21989299045817895
17134,0.06629553631380475
17142,0.27772969673208436
17150,0.7861416814083628
17151,0.147189569146084
17160,0.07261214806676519
17168,0.05752158462214924
17240,0.16926366301407014
17266,0.5358727123877065
17280,0.04596236275987746
17323,0.3021043565077104
17338,0.086750293816273
17342,0.5367351529773865
17359,0.30468854383752864
17390,0.061745218400409335
17394,0.21281141157764447
17401,0.10009245350295848
17416,0.11185001846340155
17446,0.05940340995805882
17478,0.12097379088204607
17489,0.3285969345756289
17500,0.0731884449271761
17520,0.38965354360653126
17536,0.14884167366201245
17542,0.27399785057455284
17544,0.24561301039696673
17555,0.4264637835826538
17565,0.32686196946801027
17568,0.24635084107814068
17586,0.18699070445464372
17600,0.3195138248159213
17644,0.5568062952785616
17646,0.09155981006060473
17655,0.1964798914377866
17679,0.1817774968828086
17727,0.07455974675624524
17758,0.17858239797733202
17825,0.17448655043606848
17853,0.17727147407590532
17915,0.2339259267472737
17916,0.33485676294756717
17918,0.10269880285088491
17929,0.23910887588619806
17930,0.09040658252303412
17937,0.23201147245728343
17944,0.16559073911990893
17954,2.388921687488787
17965,0.1588701088742738
17993,0.06711666707870537
17997,0.23637625411488514
18031,0.2508190955398289
18065,0.3010686353397729
18067,0.03802120600434241
18068,0.1760249004347378
18070,0.23594163071347474
18097,0.04910278151398688
18127,0.13299691190539872
18172,0.08318923724550167
18206,0.11828755320005067
18232,0.2003983946673148
18244,0.06049281075242236
18256,0.032678047999126
18277,0.3107273676778387
18308,0.15524303011161142
18321,0.1175735844567275
18341,0.30595163807467735
18345,0.2822348861914588
18359,0.1211322911711411
18377,0.36088146368256646
18378,0.17362809063149537
18381,0.0598757356179184
18414,0.34171698187087657
18435,0.5550104253875825
18486,0.8005297226225687
18504,0.09204559043218193
18512,0.03539113973921465
18521,0.10656209120574861
18555,0.1741507257466706
18556,0.1993211466695501
18571,0.5609808886032623
18573,0.19872234193272142
18594,0.25784731878720407
18658,0.16833883306124095
18679,0.2983540606557342
18718,0.2070795023962929
18748,0.39281906153312174
18752,0.03448141520943475
18765,0.2591196801003374
18846,0.22421009586213106
18850,0.28339890982688687
18861,0.10834575795195853
18892,0.13369498207500408
18908,0.46316808301631346
18935,0.03310250360437452
18968,0.5477755817258836
18980,0.029039003691747535
18981,0.223695304568723
18997,0.6051592914366729
19011,0.20606724637537602
19012,0.04978919949691034
19030,0.22676106042485367
19035,0.13337482880292276
19045,0.19592666692560945
19048,0.0622012783874155
19052,0.10349388691830046
19086,0.1010366041625672
19119,0.10001520081311106
19121,0.03158337446941668
19125,0.24920450010161832
19147,0.167186032408794
19175,0.0970084686677104
19200,0.7141943687883318
19210,0.08249938151939633
19236,0.2311685595822509
19268,0.14701411373746062
19279,0.08213604608775903
19302,0.611043539125512
19304,1.1173432380862374
19327,0.17710488995745022
19331,0.31562000717521155
19342,0.1603343400764615
19344,0.19188310271892164
19398,0.1899703676906545
19403,0.38425814508825507
19415,0.05050828140019817
19425,0.7297368826935982
19429,0.39099775650277313
19434,0.2286243400423626
19456,0.07588993200908277
19458,0.1603114373283154
19460,0.10171345825801323
19472,0.25518561270864776
19482,0.8935138269706373
19488,0.2716683489827166
19502,0.25842646603982994
19521,0.3931987385606026
19541,0.1806913203648422
19626,0.5000866176421846
19641,0.050745289338422296
19694,0.14887518564722205
19704,0.2156509849455915
19737,0.2985139733723872
19738,0.11426355996871564
19745,0.14059388566045672
19752,0.09139693444460005
19753,0.08035752230312615
19788,0.29348043330314033
19794,0.6816217049256514
19796,0.3809509898723013
19822,0.1431617253374236
19834,0.5050308778747779
19848,0.26484293990619434
19933,0.30255678574293254
19956,0.3738188829377612
19964,0.19986419292391056
19977,0.1579369930533539
19981,0.2557841249335801
20010,0.1630620205084683
20014,0.3994532140951619
20039,0.16524667469641788
20045,0.24103636394835404
20081,0.08659347669805424
20154,0.5834396161034168
20177,0.17776878022002665
20210,0.16106020226731116
20254,0.3070507669261835
20262,0.09092627079991286
20272,0.10130541992478127
20277,0.08269108569361514
20297,0.08168262032681625
20324,0.2294133793020069
20361,0.18451350229672572
20362,0.256454406482164
20372,0.07148070663034337
20382,0.1891811678979552
20394,0.21065168188911482
20410,0.2833536432098849
20420,0.49289749607013156
20425,0.2380669134665072
20426,0.09933133260590647
20438,0.17953438934258642
20451,0.05672000712211836
20469,0.12141663610113228
20470,0.039456598894565584
20473,0.0829864281210165
20496,0.135415849867145
20519,0.09694296618556533
20531,0.16313229205675123
20559,0.17637772698879017
20560,0.28780159413535755
20587,0.10735556510980603
20592,0.26802095365114487
20638,0.19502179862552568
20647,0.0434293856111238
20682,0.519567998828013
20692,0.17692422514483894
